Direction	native	name	gene_id	symbol	evidence_codes
CRE upregulated	GO:0010604	positive regulation of macromolecule metabolic process	ENSMUSG00000055994	Nod2	IDA, IMP, IGI, ISS, ISO, IEA
CRE upregulated	GO:0010604	positive regulation of macromolecule metabolic process	ENSMUSG00000024014	Pim1	IMP
CRE upregulated	GO:0010604	positive regulation of macromolecule metabolic process	ENSMUSG00000027293	Ehd4	ISO, IEA
CRE upregulated	GO:0010604	positive regulation of macromolecule metabolic process	ENSMUSG00000020580	Rock2	IEA
CRE upregulated	GO:0010604	positive regulation of macromolecule metabolic process	ENSMUSG00000063889	Crem	IGI
CRE upregulated	GO:0010604	positive regulation of macromolecule metabolic process	ENSMUSG00000027613	Eif6	IMP
CRE upregulated	GO:0010604	positive regulation of macromolecule metabolic process	ENSMUSG00000042406	Atf4	IDA, IMP, IGI, ISS, ISO, IEA
CRE upregulated	GO:0010604	positive regulation of macromolecule metabolic process	ENSMUSG00000020271	Fbxw11	IMP, ISS
CRE upregulated	GO:0010604	positive regulation of macromolecule metabolic process	ENSMUSG00000020838	Slc6a4	IMP
CRE upregulated	GO:0010604	positive regulation of macromolecule metabolic process	ENSMUSG00000029641	Rasl11a	IDA
CRE upregulated	GO:0010604	positive regulation of macromolecule metabolic process	ENSMUSG00000001507	Itga3	ISO, IEA
CRE upregulated	GO:0010604	positive regulation of macromolecule metabolic process	ENSMUSG00000031628	Casp3	ISS, ISO, IEA
CRE upregulated	GO:0010604	positive regulation of macromolecule metabolic process	ENSMUSG00000025408	Ddit3	IDA, IMP, IGI, ISO, NAS, IEA
CRE upregulated	GO:0010604	positive regulation of macromolecule metabolic process	ENSMUSG00000040435	Ppp1r15a	IDA, ISO
CRE upregulated	GO:0010604	positive regulation of macromolecule metabolic process	ENSMUSG00000032078	Zpr1	IMP, ISS, IBA, IEA
CRE upregulated	GO:0010604	positive regulation of macromolecule metabolic process	ENSMUSG00000001847	Rac1	ISS, ISO
CRE upregulated	GO:0010604	positive regulation of macromolecule metabolic process	ENSMUSG00000018909	Arrb1	IMP, ISS, ISO, IEA
CRE upregulated	GO:0010604	positive regulation of macromolecule metabolic process	ENSMUSG00000020248	Nfyb	IDA, ISO, IEA
CRE upregulated	GO:0010604	positive regulation of macromolecule metabolic process	ENSMUSG00000024349	Sting1	IDA, IMP, ISS, ISO, IBA, IEA
CRE upregulated	GO:0010604	positive regulation of macromolecule metabolic process	ENSMUSG00000030057	Cnbp	IDA, IBA, IEA
CRE upregulated	GO:0010604	positive regulation of macromolecule metabolic process	ENSMUSG00000033955	Tnks1bp1	IEA
CRE upregulated	GO:0010604	positive regulation of macromolecule metabolic process	ENSMUSG00000057531	Dtnbp1	IDA, ISO
CRE upregulated	GO:0010604	positive regulation of macromolecule metabolic process	ENSMUSG00000000134	Tfe3	IDA, IMP, IEA
CRE upregulated	GO:0010604	positive regulation of macromolecule metabolic process	ENSMUSG00000015837	Sqstm1	ISO
CRE upregulated	GO:0010604	positive regulation of macromolecule metabolic process	ENSMUSG00000028901	Gmeb1	IDA
CRE upregulated	GO:0010604	positive regulation of macromolecule metabolic process	ENSMUSG00000037580	Gch1	ISO, IEA
CRE upregulated	GO:0010604	positive regulation of macromolecule metabolic process	ENSMUSG00000023087	Noct	IMP, IGI
CRE upregulated	GO:0010604	positive regulation of macromolecule metabolic process	ENSMUSG00000001627	Ifrd1	ISO
CRE upregulated	GO:0010604	positive regulation of macromolecule metabolic process	ENSMUSG00000015316	Slamf1	IDA, IBA
CRE upregulated	GO:0010604	positive regulation of macromolecule metabolic process	ENSMUSG00000022433	Csnk1e	IMP, ISO, IBA, IEA
CRE upregulated	GO:0010604	positive regulation of macromolecule metabolic process	ENSMUSG00000022346	Myc	IDA, IMP, ISS, ISO, IEA
CRE upregulated	GO:0010604	positive regulation of macromolecule metabolic process	ENSMUSG00000026072	Il1r1	ISS, IEA
CRE upregulated	GO:0010604	positive regulation of macromolecule metabolic process	ENSMUSG00000027954	Efna1	IEA
CRE upregulated	GO:0010604	positive regulation of macromolecule metabolic process	ENSMUSG00000024789	Jak2	IDA, IGI, ISS, ISO, NAS, IEA
CRE upregulated	GO:0010604	positive regulation of macromolecule metabolic process	ENSMUSG00000004040	ENSMUSG00000004040	IDA, IMP, IGI, ISO, IEA
CRE upregulated	GO:0010604	positive regulation of macromolecule metabolic process	ENSMUSG00000042292	Mrtfa	IDA, ISS, IBA, IEA
CRE upregulated	GO:0010604	positive regulation of macromolecule metabolic process	ENSMUSG00000061589	Dot1l	ISO, IEA
CRE upregulated	GO:0010604	positive regulation of macromolecule metabolic process	ENSMUSG00000109511	Nup62	IEA
CRE upregulated	GO:0010604	positive regulation of macromolecule metabolic process	ENSMUSG00000029135	Fosl2	IDA, ISO, IEA
CRE upregulated	GO:0010604	positive regulation of macromolecule metabolic process	ENSMUSG00000054136	Adm2	IEA
CRE upregulated	GO:0010604	positive regulation of macromolecule metabolic process	ENSMUSG00000020395	Itk	IMP
CRE upregulated	GO:0010604	positive regulation of macromolecule metabolic process	ENSMUSG00000029826	Zc3hav1	IDA, ISS, ISO, IBA, IEA
CRE upregulated	GO:0010604	positive regulation of macromolecule metabolic process	ENSMUSG00000020358	Hnrnpab	IDA, ISO, IEA
CRE upregulated	GO:0010604	positive regulation of macromolecule metabolic process	ENSMUSG00000059866	Tnip2	ISS, IEA
CRE upregulated	GO:0010604	positive regulation of macromolecule metabolic process	ENSMUSG00000017615	Tnfaip1	ISO, IEA
CRE upregulated	GO:0010604	positive regulation of macromolecule metabolic process	ENSMUSG00000040033	ENSMUSG00000040033	IEA
CRE upregulated	GO:0010604	positive regulation of macromolecule metabolic process	ENSMUSG00000024803	Ankrd1	IEA
CRE upregulated	GO:0010604	positive regulation of macromolecule metabolic process	ENSMUSG00000031934	ENSMUSG00000031934	IMP, IEA
CRE upregulated	GO:0010604	positive regulation of macromolecule metabolic process	ENSMUSG00000024912	Fosl1	ISO, IEA
CRE upregulated	GO:0010604	positive regulation of macromolecule metabolic process	ENSMUSG00000024927	Rela	IDA, IMP, ISS, ISO, IBA, TAS, IEA
CRE upregulated	GO:0010604	positive regulation of macromolecule metabolic process	ENSMUSG00000025793	ENSMUSG00000025793	IEA
CRE upregulated	GO:0010604	positive regulation of macromolecule metabolic process	ENSMUSG00000003435	ENSMUSG00000003435	ISO, IEA
CRE upregulated	GO:0010604	positive regulation of macromolecule metabolic process	ENSMUSG00000055044	Pdlim1	IEA
CRE upregulated	GO:0010604	positive regulation of macromolecule metabolic process	ENSMUSG00000024238	Zeb1	IDA, IGI, ISO, IEA
CRE upregulated	GO:0010604	positive regulation of macromolecule metabolic process	ENSMUSG00000026078	Pdcl3	IMP, IBA, IEA
CRE upregulated	GO:0010604	positive regulation of macromolecule metabolic process	ENSMUSG00000024947	Men1	IDA, IMP, IGI, ISO, IEA
CRE upregulated	GO:0010604	positive regulation of macromolecule metabolic process	ENSMUSG00000029071	ENSMUSG00000029071	IDA, IEA
CRE upregulated	GO:0010604	positive regulation of macromolecule metabolic process	ENSMUSG00000036894	Rap2b	IDA, IEA
CRE upregulated	GO:0010604	positive regulation of macromolecule metabolic process	ENSMUSG00000040433	Zbtb38	ISO
CRE upregulated	GO:0010604	positive regulation of macromolecule metabolic process	ENSMUSG00000032715	Trib3	IDA, IBA, TAS, IC
CRE upregulated	GO:0010604	positive regulation of macromolecule metabolic process	ENSMUSG00000024777	ENSMUSG00000024777	ISO, IEA
CRE upregulated	GO:0010604	positive regulation of macromolecule metabolic process	ENSMUSG00000028466	Creb3	IEA
CRE upregulated	GO:0010604	positive regulation of macromolecule metabolic process	ENSMUSG00000071637	Cebpd	IDA, ISO, IEA
CRE upregulated	GO:0010604	positive regulation of macromolecule metabolic process	ENSMUSG00000025162	ENSMUSG00000025162	IMP, IBA, IEA
CRE upregulated	GO:0010604	positive regulation of macromolecule metabolic process	ENSMUSG00000015776	Med22	NAS
CRE upregulated	GO:0010604	positive regulation of macromolecule metabolic process	ENSMUSG00000031668	ENSMUSG00000031668	IEA
CRE upregulated	GO:0010604	positive regulation of macromolecule metabolic process	ENSMUSG00000053175	Bcl3	IDA, IMP, IBA, IEA
CRE upregulated	GO:0010604	positive regulation of macromolecule metabolic process	ENSMUSG00000059796	Eif4a1	ISS, IEA
CRE upregulated	GO:0010604	positive regulation of macromolecule metabolic process	ENSMUSG00000032599	ENSMUSG00000032599	IMP
CRE upregulated	GO:0010604	positive regulation of macromolecule metabolic process	ENSMUSG00000030199	Etv6	IDA
CRE upregulated	GO:0010604	positive regulation of macromolecule metabolic process	ENSMUSG00000003154	Foxj2	IEA
CRE upregulated	GO:0010604	positive regulation of macromolecule metabolic process	ENSMUSG00000028599	Tnfrsf1b	IMP, IBA, IEA
CRE upregulated	GO:0010604	positive regulation of macromolecule metabolic process	ENSMUSG00000027605	Acss2	IEA
CRE upregulated	GO:0010604	positive regulation of macromolecule metabolic process	ENSMUSG00000036180	ENSMUSG00000036180	NAS
CRE upregulated	GO:0010604	positive regulation of macromolecule metabolic process	ENSMUSG00000011877	Git1	ISO
CRE upregulated	GO:0010604	positive regulation of macromolecule metabolic process	ENSMUSG00000055491	ENSMUSG00000055491	IBA
CRE upregulated	GO:0010604	positive regulation of macromolecule metabolic process	ENSMUSG00000052837	ENSMUSG00000052837	IMP, IEA
CRE upregulated	GO:0010604	positive regulation of macromolecule metabolic process	ENSMUSG00000028840	Zfp593	IEA
CRE upregulated	GO:0010604	positive regulation of macromolecule metabolic process	ENSMUSG00000021796	Bmpr1a	IDA, IMP, IEA
CRE upregulated	GO:0010604	positive regulation of macromolecule metabolic process	ENSMUSG00000019842	ENSMUSG00000019842	IDA, IMP
CRE upregulated	GO:0010604	positive regulation of macromolecule metabolic process	ENSMUSG00000029110	ENSMUSG00000029110	IDA, ISS, ISO, IBA, IEA
CRE upregulated	GO:0010604	positive regulation of macromolecule metabolic process	ENSMUSG00000021890	ENSMUSG00000021890	ISO
CRE upregulated	GO:0010604	positive regulation of macromolecule metabolic process	ENSMUSG00000037860	Aim2	IDA, IMP, IGI, ISO, IEA
CRE upregulated	GO:0010604	positive regulation of macromolecule metabolic process	ENSMUSG00000028434	Epb41l4b	IEA
CRE upregulated	GO:0010604	positive regulation of macromolecule metabolic process	ENSMUSG00000039191	Rbpj	IDA, IMP, IGI, ISS, ISO, IEA
CRE upregulated	GO:0010604	positive regulation of macromolecule metabolic process	ENSMUSG00000019256	ENSMUSG00000019256	IEA
CRE upregulated	GO:0010604	positive regulation of macromolecule metabolic process	ENSMUSG00000019763	ENSMUSG00000019763	ISS, IBA, IEA
CRE upregulated	GO:0010604	positive regulation of macromolecule metabolic process	ENSMUSG00000051316	Taf7	ISS, ISO, NAS, IEA
CRE upregulated	GO:0010604	positive regulation of macromolecule metabolic process	ENSMUSG00000001552	ENSMUSG00000001552	IBA
CRE upregulated	GO:0010604	positive regulation of macromolecule metabolic process	ENSMUSG00000040010	Slc7a5	IEA
CRE upregulated	GO:0010604	positive regulation of macromolecule metabolic process	ENSMUSG00000040463	ENSMUSG00000040463	ISO, NAS, IEA
CRE upregulated	GO:0010604	positive regulation of macromolecule metabolic process	ENSMUSG00000004099	ENSMUSG00000004099	IEA
CRE upregulated	GO:0010604	positive regulation of macromolecule metabolic process	ENSMUSG00000022858	ENSMUSG00000022858	IMP, ISS, IBA, IEA
CRE upregulated	GO:0010604	positive regulation of macromolecule metabolic process	ENSMUSG00000053007	Creb5	IEA
CRE upregulated	GO:0010604	positive regulation of macromolecule metabolic process	ENSMUSG00000011256	ENSMUSG00000011256	ISS
CRE upregulated	GO:0010604	positive regulation of macromolecule metabolic process	ENSMUSG00000020448	Rnf185	ISS, IEA
CRE upregulated	GO:0010604	positive regulation of macromolecule metabolic process	ENSMUSG00000000787	ENSMUSG00000000787	ISS
CRE upregulated	GO:0010604	positive regulation of macromolecule metabolic process	ENSMUSG00000022948	Setd4	IDA, IBA
CRE upregulated	GO:0010604	positive regulation of macromolecule metabolic process	ENSMUSG00000038676	Ucn	IMP, ISO, IEA
CRE upregulated	GO:0010604	positive regulation of macromolecule metabolic process	ENSMUSG00000042185	ENSMUSG00000042185	IDA, IMP, ISO, IEA
CRE upregulated	GO:0010604	positive regulation of macromolecule metabolic process	ENSMUSG00000032508	Myd88	IMP, IGI, ISS, IEA
CRE upregulated	GO:0010604	positive regulation of macromolecule metabolic process	ENSMUSG00000026864	ENSMUSG00000026864	IMP
CRE upregulated	GO:0010604	positive regulation of macromolecule metabolic process	ENSMUSG00000021072	Tmx1	ISS, IEA
CRE upregulated	GO:0010604	positive regulation of macromolecule metabolic process	ENSMUSG00000002633	Shh	IDA, IMP, IGI, IEA
CRE upregulated	GO:0010604	positive regulation of macromolecule metabolic process	ENSMUSG00000008384	Sertad1	IDA, IGI
CRE upregulated	GO:0010604	positive regulation of macromolecule metabolic process	ENSMUSG00000028680	ENSMUSG00000028680	IEA
CRE upregulated	GO:0010604	positive regulation of macromolecule metabolic process	ENSMUSG00000053581	ENSMUSG00000053581	IMP
CRE upregulated	GO:0010604	positive regulation of macromolecule metabolic process	ENSMUSG00000032462	ENSMUSG00000032462	ISO, IEA
CRE upregulated	GO:0010604	positive regulation of macromolecule metabolic process	ENSMUSG00000027944	Hax1	IEA
CRE upregulated	GO:0010604	positive regulation of macromolecule metabolic process	ENSMUSG00000039671	ENSMUSG00000039671	IEA
CRE upregulated	GO:0010604	positive regulation of macromolecule metabolic process	ENSMUSG00000063952	Brpf3	ISS, IEA
CRE upregulated	GO:0010604	positive regulation of macromolecule metabolic process	ENSMUSG00000040652	ENSMUSG00000040652	IDA, IBA
CRE upregulated	GO:0010604	positive regulation of macromolecule metabolic process	ENSMUSG00000048027	ENSMUSG00000048027	IDA
CRE upregulated	GO:0010604	positive regulation of macromolecule metabolic process	ENSMUSG00000028291	ENSMUSG00000028291	IDA, IMP, IBA
CRE upregulated	GO:0010604	positive regulation of macromolecule metabolic process	ENSMUSG00000037411	Serpine1	IEA
CRE upregulated	GO:0010604	positive regulation of macromolecule metabolic process	ENSMUSG00000020340	ENSMUSG00000020340	IEA
CRE upregulated	GO:0010604	positive regulation of macromolecule metabolic process	ENSMUSG00000037465	Klf10	IEA
CRE upregulated	GO:0010604	positive regulation of macromolecule metabolic process	ENSMUSG00000019843	ENSMUSG00000019843	IMP
CRE upregulated	GO:0010604	positive regulation of macromolecule metabolic process	ENSMUSG00000027646	ENSMUSG00000027646	IGI, ISO, IEA
CRE upregulated	GO:0010604	positive regulation of macromolecule metabolic process	ENSMUSG00000020680	ENSMUSG00000020680	ISO, IEA
CRE upregulated	GO:0010604	positive regulation of macromolecule metabolic process	ENSMUSG00000021340	ENSMUSG00000021340	IEA
CRE upregulated	GO:0010604	positive regulation of macromolecule metabolic process	ENSMUSG00000032501	Trib1	IDA, IBA, IC
CRE upregulated	GO:0010604	positive regulation of macromolecule metabolic process	ENSMUSG00000003119	ENSMUSG00000003119	ISS, ISO, IBA, IEA
CRE upregulated	GO:0010604	positive regulation of macromolecule metabolic process	ENSMUSG00000055067	ENSMUSG00000055067	IMP
CRE upregulated	GO:0010604	positive regulation of macromolecule metabolic process	ENSMUSG00000031073	Fgf15	IBA, IEA
CRE upregulated	GO:0010604	positive regulation of macromolecule metabolic process	ENSMUSG00000015839	Nfe2l2	IDA, IMP, IGI, ISO, IEA
CRE upregulated	GO:0010604	positive regulation of macromolecule metabolic process	ENSMUSG00000022332	ENSMUSG00000022332	ISO
CRE upregulated	GO:0010604	positive regulation of macromolecule metabolic process	ENSMUSG00000024907	Gal	ISS, IEA
CRE upregulated	GO:0010604	positive regulation of macromolecule metabolic process	ENSMUSG00000003541	ENSMUSG00000003541	IDA
CRE upregulated	GO:0051641	cellular localization	ENSMUSG00000037428	Vgf	IGI
CRE upregulated	GO:0051641	cellular localization	ENSMUSG00000042816	Gpr151	EXP, IDA, IMP
CRE upregulated	GO:0051641	cellular localization	ENSMUSG00000031574	Star	IBA, IEA
CRE upregulated	GO:0051641	cellular localization	ENSMUSG00000004951	Hspb1	ISS, IEA
CRE upregulated	GO:0051641	cellular localization	ENSMUSG00000024143	Rhoq	IDA, IEA
CRE upregulated	GO:0051641	cellular localization	ENSMUSG00000030748	Il4ra	IMP
CRE upregulated	GO:0051641	cellular localization	ENSMUSG00000030102	Itpr1	IMP, IGI, ISS, ISO, IBA, IEA
CRE upregulated	GO:0051641	cellular localization	ENSMUSG00000023067	Cdkn1a	IMP, IEA
CRE upregulated	GO:0051641	cellular localization	ENSMUSG00000006304	Arpc2	ISO
CRE upregulated	GO:0051641	cellular localization	ENSMUSG00000041831	Sytl3	IEA
CRE upregulated	GO:0051641	cellular localization	ENSMUSG00000109901	Chmp1b	ISO, IBA, NAS, IEA
CRE upregulated	GO:0051641	cellular localization	ENSMUSG00000030272	Camk1	IDA, IGI, ISS, IEA
CRE upregulated	GO:0051641	cellular localization	ENSMUSG00000004846	Plod3	IMP
CRE upregulated	GO:0051641	cellular localization	ENSMUSG00000035621	Midn	ISO, IEA
CRE upregulated	GO:0051641	cellular localization	ENSMUSG00000034300	Fam53c	IBA
CRE upregulated	GO:0051641	cellular localization	ENSMUSG00000050989	Selenon	ISS
CRE upregulated	GO:0051641	cellular localization	ENSMUSG00000024261	Syt4	EXP, IDA, IMP, ISO, IBA, TAS, IEA
CRE upregulated	GO:0051641	cellular localization	ENSMUSG00000032939	Nup93	IBA, NAS, IEA
CRE upregulated	GO:0051641	cellular localization	ENSMUSG00000068566	Myadm	IEA
CRE upregulated	GO:0051641	cellular localization	ENSMUSG00000024256	Adcyap1	IDA, ISO, IBA, IEA
CRE upregulated	GO:0051641	cellular localization	ENSMUSG00000018736	Ndel1	IDA, IGI, IBA, IEA
CRE upregulated	GO:0051641	cellular localization	ENSMUSG00000002250	Ppard	ISO, NAS
CRE upregulated	GO:0051641	cellular localization	ENSMUSG00000021501	Caml	ISS, ISO, IBA, IEA
CRE upregulated	GO:0051641	cellular localization	ENSMUSG00000041870	Ankrd13a	ISS, IEA
CRE upregulated	GO:0051641	cellular localization	ENSMUSG00000038894	Irs2	IMP
CRE upregulated	GO:0051641	cellular localization	ENSMUSG00000035828	Pim3	IMP
CRE upregulated	GO:0051641	cellular localization	ENSMUSG00000005069	Pex5	IMP, ISS, IBA, TAS, IEA
CRE upregulated	GO:0051641	cellular localization	ENSMUSG00000029518	Rab35	ISS, ISO, IBA, IEA
CRE upregulated	GO:0051641	cellular localization	ENSMUSG00000027540	Ptpn1	IEA
CRE upregulated	GO:0051641	cellular localization	ENSMUSG00000022661	Cd200	IEA
CRE upregulated	GO:0051641	cellular localization	ENSMUSG00000039232	Stx11	IEA
CRE upregulated	GO:0051641	cellular localization	ENSMUSG00000028063	Lmna	IMP, IBA
CRE upregulated	GO:0051641	cellular localization	ENSMUSG00000051343	Rab11fip5	IDA, IMP, IEA
CRE upregulated	GO:0051641	cellular localization	ENSMUSG00000015341	Golga7	ISS, ISO, IBA, IEA
CRE upregulated	GO:0051641	cellular localization	ENSMUSG00000053436	Mapk14	IMP
CRE upregulated	GO:0051641	cellular localization	ENSMUSG00000025809	Itgb1	IMP, ISS, ISO, IEA
CRE upregulated	GO:0051641	cellular localization	ENSMUSG00000028156	Eif4e	IDA, IMP
CRE upregulated	GO:0051641	cellular localization	ENSMUSG00000018362	Kpna2	IDA, ISS, IBA, IEA
CRE upregulated	GO:0051641	cellular localization	ENSMUSG00000023030	Slc11a2	IMP
CRE upregulated	GO:0051641	cellular localization	ENSMUSG00000011008	Mcoln2	IEA
CRE upregulated	GO:0051641	cellular localization	ENSMUSG00000015243	Abca1	IMP, IEA
CRE upregulated	GO:0051641	cellular localization	ENSMUSG00000022272	Myo10	ISS, IBA
CRE upregulated	GO:0051641	cellular localization	ENSMUSG00000013089	Etv5	IMP
CRE upregulated	GO:0051641	cellular localization	ENSMUSG00000025139	Tollip	IEA
CRE upregulated	GO:0051641	cellular localization	ENSMUSG00000020592	Sdc1	IEA
CRE upregulated	GO:0051641	cellular localization	ENSMUSG00000025746	Il6	IDA, ISO
CRE upregulated	GO:0051641	cellular localization	ENSMUSG00000032231	Anxa2	IMP, ISO, IBA, IEA
CRE upregulated	GO:0051641	cellular localization	ENSMUSG00000047368	Abhd17b	IMP
CRE upregulated	GO:0051641	cellular localization	ENSMUSG00000021843	Ktn1	IEA
CRE upregulated	GO:0051641	cellular localization	ENSMUSG00000031078	Cttn	IMP, ISS, IEA
CRE upregulated	GO:0051641	cellular localization	ENSMUSG00000022607	Ptk2	IDA
CRE upregulated	GO:0051641	cellular localization	ENSMUSG00000055994	Nod2	IMP
CRE upregulated	GO:0051641	cellular localization	ENSMUSG00000040312	Cchcr1	IDA, IBA
CRE upregulated	GO:0051641	cellular localization	ENSMUSG00000037062	Sh3glb1	IMP, ISO, IEA
CRE upregulated	GO:0051641	cellular localization	ENSMUSG00000034247	Plekhm1	ISS, IEA
CRE upregulated	GO:0051641	cellular localization	ENSMUSG00000024772	Ehd1	IDA, IMP, ISS, IBA, IEA
CRE upregulated	GO:0051641	cellular localization	ENSMUSG00000027293	Ehd4	ISS, IBA, IEA
CRE upregulated	GO:0051641	cellular localization	ENSMUSG00000035392	Dennd1a	IDA, IBA, IEA
CRE upregulated	GO:0051641	cellular localization	ENSMUSG00000020580	Rock2	IEA
CRE upregulated	GO:0051641	cellular localization	ENSMUSG00000027613	Eif6	IBA, IEA
CRE upregulated	GO:0051641	cellular localization	ENSMUSG00000033039	Micall1	ISS, ISO, IEA
CRE upregulated	GO:0051641	cellular localization	ENSMUSG00000049303	Syt12	ISO, IEA
CRE upregulated	GO:0051641	cellular localization	ENSMUSG00000007458	M6pr	IDA, IBA, TAS, IEA
CRE upregulated	GO:0051641	cellular localization	ENSMUSG00000020271	Fbxw11	IBA
CRE upregulated	GO:0051641	cellular localization	ENSMUSG00000020838	Slc6a4	IDA, IMP, ISO, IBA, NAS, IEA
CRE upregulated	GO:0051641	cellular localization	ENSMUSG00000001507	Itga3	ISS, IEA
CRE upregulated	GO:0051641	cellular localization	ENSMUSG00000031628	Casp3	IDA, IMP
CRE upregulated	GO:0051641	cellular localization	ENSMUSG00000025408	Ddit3	IDA, IMP
CRE upregulated	GO:0051641	cellular localization	ENSMUSG00000032078	Zpr1	IMP, ISS, IBA, IEA
CRE upregulated	GO:0051641	cellular localization	ENSMUSG00000035199	Arl6ip5	IMP, ISO, IEA
CRE upregulated	GO:0051641	cellular localization	ENSMUSG00000055407	Map6	ISO, IBA
CRE upregulated	GO:0051641	cellular localization	ENSMUSG00000001847	Rac1	IDA, IMP, IGI, ISO, IEA
CRE upregulated	GO:0051641	cellular localization	ENSMUSG00000042121	Ssh1	ISO, IEA
CRE upregulated	GO:0051641	cellular localization	ENSMUSG00000018909	Arrb1	IMP, IEA
CRE upregulated	GO:0051641	cellular localization	ENSMUSG00000024349	Sting1	IEA
CRE upregulated	GO:0051641	cellular localization	ENSMUSG00000024521	Pmaip1	IMP
CRE upregulated	GO:0051641	cellular localization	ENSMUSG00000026317	Cln8	IMP
CRE upregulated	GO:0051641	cellular localization	ENSMUSG00000027455	Nsfl1c	IEA
CRE upregulated	GO:0051641	cellular localization	ENSMUSG00000057531	Dtnbp1	IDA, IMP, ISO, IBA, IEA
CRE upregulated	GO:0051641	cellular localization	ENSMUSG00000058355	Abce1	IBA, IEA
CRE upregulated	GO:0051641	cellular localization	ENSMUSG00000004768	Rab23	IEA
CRE upregulated	GO:0051641	cellular localization	ENSMUSG00000015837	Sqstm1	IDA, IMP, ISS, IEA
CRE upregulated	GO:0051641	cellular localization	ENSMUSG00000030677	Kif22	ISS, IEA
CRE upregulated	GO:0051641	cellular localization	ENSMUSG00000029131	Dnajb6	IMP, IEA
CRE upregulated	GO:0051641	cellular localization	ENSMUSG00000036057	Ptpn23	IBA, IEA
CRE upregulated	GO:0051641	cellular localization	ENSMUSG00000032502	Stac	IMP, IBA
CRE upregulated	GO:0051641	cellular localization	ENSMUSG00000022433	Csnk1e	IDA, IMP, IEA
CRE upregulated	GO:0051641	cellular localization	ENSMUSG00000036437	Npy1r	ISO
CRE upregulated	GO:0051641	cellular localization	ENSMUSG00000030616	Sytl2	IDA, IEA
CRE upregulated	GO:0051641	cellular localization	ENSMUSG00000047604	Frat2	ISS
CRE upregulated	GO:0051641	cellular localization	ENSMUSG00000023032	Slc4a8	EXP, IDA, IMP, ISO, IEA
CRE upregulated	GO:0051641	cellular localization	ENSMUSG00000024789	Jak2	ISS, ISO, IEA
CRE upregulated	GO:0051641	cellular localization	ENSMUSG00000038949	Cnst	ISS, IBA, IEA
CRE upregulated	GO:0051641	cellular localization	ENSMUSG00000004040	ENSMUSG00000004040	ISS, IEA
CRE upregulated	GO:0051641	cellular localization	ENSMUSG00000025178	Pi4k2a	ISO
CRE upregulated	GO:0051641	cellular localization	ENSMUSG00000022602	Arc	IDA, IMP
CRE upregulated	GO:0051641	cellular localization	ENSMUSG00000022555	Dgat1	ISO
CRE upregulated	GO:0051641	cellular localization	ENSMUSG00000029578	Wipi2	IPI, IBA, IEA
CRE upregulated	GO:0051641	cellular localization	ENSMUSG00000109511	Nup62	ISO, IBA, NAS, IEA
CRE upregulated	GO:0051641	cellular localization	ENSMUSG00000047554	Tmem41b	IEA
CRE upregulated	GO:0051641	cellular localization	ENSMUSG00000004347	ENSMUSG00000004347	ISO
CRE upregulated	GO:0051641	cellular localization	ENSMUSG00000033769	Exoc6b	IBA, NAS, IEA
CRE upregulated	GO:0051641	cellular localization	ENSMUSG00000050335	Lgals3	IEA
CRE upregulated	GO:0051641	cellular localization	ENSMUSG00000027797	Dclk1	IDA
CRE upregulated	GO:0051641	cellular localization	ENSMUSG00000020358	Hnrnpab	ISO
