Direction	native	name	gene_id	symbol	evidence_codes
CRE upregulated	GO:0009057	macromolecule catabolic process	ENSMUSG00000027433	ENSMUSG00000027433	IBA
CRE upregulated	GO:0009057	macromolecule catabolic process	ENSMUSG00000015839	Nfe2l2	ISS, IEA
CRE upregulated	GO:0009057	macromolecule catabolic process	ENSMUSG00000021477	ENSMUSG00000021477	IMP, ISO, IBA
CRE upregulated	GO:0009057	macromolecule catabolic process	ENSMUSG00000031751	ENSMUSG00000031751	ISS, IBA, IEA
CRE upregulated	GO:0009057	macromolecule catabolic process	ENSMUSG00000046707	ENSMUSG00000046707	IEA
CRE upregulated	GO:0009057	macromolecule catabolic process	ENSMUSG00000003541	ENSMUSG00000003541	IDA
CRE upregulated	GO:0019220	regulation of phosphate metabolic process	ENSMUSG00000036390	Gadd45a	IMP, IEA
CRE upregulated	GO:0019220	regulation of phosphate metabolic process	ENSMUSG00000052684	Jun	IMP
CRE upregulated	GO:0019220	regulation of phosphate metabolic process	ENSMUSG00000004951	Hspb1	IDA, IEA
CRE upregulated	GO:0019220	regulation of phosphate metabolic process	ENSMUSG00000019876	Pkib	IEA
CRE upregulated	GO:0019220	regulation of phosphate metabolic process	ENSMUSG00000025089	Gfra1	ISO, IEA
CRE upregulated	GO:0019220	regulation of phosphate metabolic process	ENSMUSG00000020427	Igfbp3	ISO, IEA
CRE upregulated	GO:0019220	regulation of phosphate metabolic process	ENSMUSG00000023067	Cdkn1a	IMP
CRE upregulated	GO:0019220	regulation of phosphate metabolic process	ENSMUSG00000030681	Mvp	IEA
CRE upregulated	GO:0019220	regulation of phosphate metabolic process	ENSMUSG00000030272	Camk1	ISS
CRE upregulated	GO:0019220	regulation of phosphate metabolic process	ENSMUSG00000029378	Areg	IDA, ISO, IEA
CRE upregulated	GO:0019220	regulation of phosphate metabolic process	ENSMUSG00000005087	Cd44	IEA
CRE upregulated	GO:0019220	regulation of phosphate metabolic process	ENSMUSG00000026836	Acvr1	IEA
CRE upregulated	GO:0019220	regulation of phosphate metabolic process	ENSMUSG00000048482	Bdnf	IMP, ISO, IEA
CRE upregulated	GO:0019220	regulation of phosphate metabolic process	ENSMUSG00000024256	Adcyap1	ISS, ISO, IEA
CRE upregulated	GO:0019220	regulation of phosphate metabolic process	ENSMUSG00000021070	Bdkrb2	IMP
CRE upregulated	GO:0019220	regulation of phosphate metabolic process	ENSMUSG00000038894	Irs2	IMP
CRE upregulated	GO:0019220	regulation of phosphate metabolic process	ENSMUSG00000027540	Ptpn1	IMP, IGI
CRE upregulated	GO:0019220	regulation of phosphate metabolic process	ENSMUSG00000043895	S1pr2	IMP, IEA
CRE upregulated	GO:0019220	regulation of phosphate metabolic process	ENSMUSG00000025809	Itgb1	ISO
CRE upregulated	GO:0019220	regulation of phosphate metabolic process	ENSMUSG00000025746	Il6	ISO
CRE upregulated	GO:0019220	regulation of phosphate metabolic process	ENSMUSG00000032231	Anxa2	ISO
CRE upregulated	GO:0019220	regulation of phosphate metabolic process	ENSMUSG00000022607	Ptk2	ISS
CRE upregulated	GO:0019220	regulation of phosphate metabolic process	ENSMUSG00000055994	Nod2	IMP
CRE upregulated	GO:0019220	regulation of phosphate metabolic process	ENSMUSG00000027293	Ehd4	ISO, IEA
CRE upregulated	GO:0019220	regulation of phosphate metabolic process	ENSMUSG00000027613	Eif6	IMP
CRE upregulated	GO:0019220	regulation of phosphate metabolic process	ENSMUSG00000046854	Pip5kl1	IEA
CRE upregulated	GO:0019220	regulation of phosphate metabolic process	ENSMUSG00000040435	Ppp1r15a	IDA, ISO, IEA
CRE upregulated	GO:0019220	regulation of phosphate metabolic process	ENSMUSG00000001847	Rac1	ISS
CRE upregulated	GO:0019220	regulation of phosphate metabolic process	ENSMUSG00000018909	Arrb1	IMP, ISS, ISO
CRE upregulated	GO:0019220	regulation of phosphate metabolic process	ENSMUSG00000033955	Tnks1bp1	IEA
CRE upregulated	GO:0019220	regulation of phosphate metabolic process	ENSMUSG00000057531	Dtnbp1	IMP, ISO
CRE upregulated	GO:0019220	regulation of phosphate metabolic process	ENSMUSG00000015837	Sqstm1	ISO
CRE upregulated	GO:0019220	regulation of phosphate metabolic process	ENSMUSG00000022346	Myc	ISO
CRE upregulated	GO:0019220	regulation of phosphate metabolic process	ENSMUSG00000053113	Socs3	IDA, IEA
CRE upregulated	GO:0019220	regulation of phosphate metabolic process	ENSMUSG00000027954	Efna1	IDA, IEA
CRE upregulated	GO:0019220	regulation of phosphate metabolic process	ENSMUSG00000024789	Jak2	IDA
CRE upregulated	GO:0019220	regulation of phosphate metabolic process	ENSMUSG00000004040	ENSMUSG00000004040	IMP, ISO
CRE upregulated	GO:0019220	regulation of phosphate metabolic process	ENSMUSG00000109511	Nup62	IMP
CRE upregulated	GO:0019220	regulation of phosphate metabolic process	ENSMUSG00000024190	Dusp1	ISS
CRE upregulated	GO:0019220	regulation of phosphate metabolic process	ENSMUSG00000030223	ENSMUSG00000030223	IDA
CRE upregulated	GO:0019220	regulation of phosphate metabolic process	ENSMUSG00000040033	ENSMUSG00000040033	IEA
CRE upregulated	GO:0019220	regulation of phosphate metabolic process	ENSMUSG00000026078	Pdcl3	ISO, IEA
CRE upregulated	GO:0019220	regulation of phosphate metabolic process	ENSMUSG00000028893	Sesn2	IMP, IEA
CRE upregulated	GO:0019220	regulation of phosphate metabolic process	ENSMUSG00000024947	Men1	IEA
CRE upregulated	GO:0019220	regulation of phosphate metabolic process	ENSMUSG00000029071	ENSMUSG00000029071	IDA, IGI
CRE upregulated	GO:0019220	regulation of phosphate metabolic process	ENSMUSG00000036894	Rap2b	IDA, IEA
CRE upregulated	GO:0019220	regulation of phosphate metabolic process	ENSMUSG00000032715	Trib3	IDA, ISS
CRE upregulated	GO:0019220	regulation of phosphate metabolic process	ENSMUSG00000024777	ENSMUSG00000024777	ISO, IEA
CRE upregulated	GO:0019220	regulation of phosphate metabolic process	ENSMUSG00000010660	Plcd1	ISO
CRE upregulated	GO:0019220	regulation of phosphate metabolic process	ENSMUSG00000032599	ENSMUSG00000032599	IMP
CRE upregulated	GO:0019220	regulation of phosphate metabolic process	ENSMUSG00000020349	ENSMUSG00000020349	IMP, ISO
CRE upregulated	GO:0019220	regulation of phosphate metabolic process	ENSMUSG00000025340	Rabgef1	IMP
CRE upregulated	GO:0019220	regulation of phosphate metabolic process	ENSMUSG00000033159	ENSMUSG00000033159	IEA
CRE upregulated	GO:0019220	regulation of phosphate metabolic process	ENSMUSG00000004530	ENSMUSG00000004530	IEA
CRE upregulated	GO:0019220	regulation of phosphate metabolic process	ENSMUSG00000011877	Git1	IMP
CRE upregulated	GO:0019220	regulation of phosphate metabolic process	ENSMUSG00000000787	ENSMUSG00000000787	ISS
CRE upregulated	GO:0019220	regulation of phosphate metabolic process	ENSMUSG00000038676	Ucn	ISO
CRE upregulated	GO:0019220	regulation of phosphate metabolic process	ENSMUSG00000027944	Hax1	IEA
CRE upregulated	GO:0019220	regulation of phosphate metabolic process	ENSMUSG00000019843	ENSMUSG00000019843	IMP, IGI
CRE upregulated	GO:0019220	regulation of phosphate metabolic process	ENSMUSG00000027646	ENSMUSG00000027646	IDA, IGI, ISO, IEA
CRE upregulated	GO:0019220	regulation of phosphate metabolic process	ENSMUSG00000032501	Trib1	ISS
CRE upregulated	GO:0019220	regulation of phosphate metabolic process	ENSMUSG00000003119	ENSMUSG00000003119	ISS
CRE upregulated	GO:0019220	regulation of phosphate metabolic process	ENSMUSG00000055067	ENSMUSG00000055067	IMP
CRE upregulated	GO:0019220	regulation of phosphate metabolic process	ENSMUSG00000031073	Fgf15	IEA
CRE upregulated	GO:0019220	regulation of phosphate metabolic process	ENSMUSG00000003541	ENSMUSG00000003541	IMP
CRE upregulated	GO:0040011	locomotion	ENSMUSG00000036390	Gadd45a	IMP, IEA
CRE upregulated	GO:0040011	locomotion	ENSMUSG00000051379	Flrt3	IEA
CRE upregulated	GO:0040011	locomotion	ENSMUSG00000052684	Jun	IMP
CRE upregulated	GO:0040011	locomotion	ENSMUSG00000019647	Sema6a	IMP, IBA
CRE upregulated	GO:0040011	locomotion	ENSMUSG00000004951	Hspb1	IEA
CRE upregulated	GO:0040011	locomotion	ENSMUSG00000025473	Adam8	IDA, IMP, IBA, IEA
CRE upregulated	GO:0040011	locomotion	ENSMUSG00000014599	Csf1	IGI, ISO, IEA
CRE upregulated	GO:0040011	locomotion	ENSMUSG00000020427	Igfbp3	IEA
CRE upregulated	GO:0040011	locomotion	ENSMUSG00000006304	Arpc2	ISO
CRE upregulated	GO:0040011	locomotion	ENSMUSG00000026836	Acvr1	IEA
CRE upregulated	GO:0040011	locomotion	ENSMUSG00000068566	Myadm	IEA
CRE upregulated	GO:0040011	locomotion	ENSMUSG00000002250	Ppard	ISO
CRE upregulated	GO:0040011	locomotion	ENSMUSG00000038894	Irs2	IGI
CRE upregulated	GO:0040011	locomotion	ENSMUSG00000025337	Sbds	IEA
CRE upregulated	GO:0040011	locomotion	ENSMUSG00000045136	Tubb2b	ISS, IEA
CRE upregulated	GO:0040011	locomotion	ENSMUSG00000027540	Ptpn1	IEA
CRE upregulated	GO:0040011	locomotion	ENSMUSG00000043895	S1pr2	ISO
CRE upregulated	GO:0040011	locomotion	ENSMUSG00000028063	Lmna	IMP
CRE upregulated	GO:0040011	locomotion	ENSMUSG00000030678	Maz	IEA
CRE upregulated	GO:0040011	locomotion	ENSMUSG00000025809	Itgb1	ISS, ISO, IEA
CRE upregulated	GO:0040011	locomotion	ENSMUSG00000002233	Rhoc	IEA
CRE upregulated	GO:0040011	locomotion	ENSMUSG00000031078	Cttn	ISO
CRE upregulated	GO:0040011	locomotion	ENSMUSG00000022607	Ptk2	ISS, ISO, IBA
CRE upregulated	GO:0040011	locomotion	ENSMUSG00000055994	Nod2	IMP
CRE upregulated	GO:0040011	locomotion	ENSMUSG00000020580	Rock2	IEA
CRE upregulated	GO:0040011	locomotion	ENSMUSG00000021990	Spata13	IEA
CRE upregulated	GO:0040011	locomotion	ENSMUSG00000046854	Pip5kl1	IEA
CRE upregulated	GO:0040011	locomotion	ENSMUSG00000001507	Itga3	ISO, IEA
CRE upregulated	GO:0040011	locomotion	ENSMUSG00000055723	Rras2	IGI
CRE upregulated	GO:0040011	locomotion	ENSMUSG00000001847	Rac1	IMP, ISO, IBA, IEA
CRE upregulated	GO:0040011	locomotion	ENSMUSG00000042121	Ssh1	ISO, IEA
CRE upregulated	GO:0040011	locomotion	ENSMUSG00000050271	Prag1	ISS, ISO, IEA
CRE upregulated	GO:0040011	locomotion	ENSMUSG00000022951	Rcan1	IGI
CRE upregulated	GO:0040011	locomotion	ENSMUSG00000036737	Oxsr1	IMP, IBA, IEA
CRE upregulated	GO:0040011	locomotion	ENSMUSG00000031955	Bcar1	ISS, IEA
CRE upregulated	GO:0040011	locomotion	ENSMUSG00000036057	Ptpn23	IEA
CRE upregulated	GO:0040011	locomotion	ENSMUSG00000015316	Slamf1	IMP
CRE upregulated	GO:0040011	locomotion	ENSMUSG00000029765	Plxna4	IMP, IBA
CRE upregulated	GO:0040011	locomotion	ENSMUSG00000022346	Myc	ISO
CRE upregulated	GO:0040011	locomotion	ENSMUSG00000026072	Il1r1	IMP, ISO
CRE upregulated	GO:0040011	locomotion	ENSMUSG00000027954	Efna1	IDA
CRE upregulated	GO:0040011	locomotion	ENSMUSG00000024789	Jak2	ISS, ISO, IEA
CRE upregulated	GO:0040011	locomotion	ENSMUSG00000004040	ENSMUSG00000004040	IGI, IEA
CRE upregulated	GO:0040011	locomotion	ENSMUSG00000050335	Lgals3	IEA
CRE upregulated	GO:0040011	locomotion	ENSMUSG00000024190	Dusp1	IEA
CRE upregulated	GO:0040011	locomotion	ENSMUSG00000030223	ENSMUSG00000030223	ISS, IEA
CRE upregulated	GO:0040011	locomotion	ENSMUSG00000035236	Scai	IGI, IEA
CRE upregulated	GO:0040011	locomotion	ENSMUSG00000021360	ENSMUSG00000021360	IEA
CRE upregulated	GO:0040011	locomotion	ENSMUSG00000018565	Elp5	IMP
CRE upregulated	GO:0040011	locomotion	ENSMUSG00000038591	Colec10	IEA
CRE upregulated	GO:0040011	locomotion	ENSMUSG00000036894	Rap2b	IDA, IBA, IEA
CRE upregulated	GO:0040011	locomotion	ENSMUSG00000064210	ENSMUSG00000064210	IMP, IEA
CRE upregulated	GO:0040011	locomotion	ENSMUSG00000028466	Creb3	IEA
CRE upregulated	GO:0040011	locomotion	ENSMUSG00000037815	Ctnna1	IMP
CRE upregulated	GO:0040011	locomotion	ENSMUSG00000025340	Rabgef1	IMP
CRE upregulated	GO:0040011	locomotion	ENSMUSG00000033350	Chst2	IMP
CRE upregulated	GO:0040011	locomotion	ENSMUSG00000004530	ENSMUSG00000004530	IMP, IEA
CRE upregulated	GO:0040011	locomotion	ENSMUSG00000044147	Arf6	IMP
CRE upregulated	GO:0040011	locomotion	ENSMUSG00000039985	Sinhcaf	ISS, IBA, NAS, IEA
CRE upregulated	GO:0040011	locomotion	ENSMUSG00000025060	ENSMUSG00000025060	IMP, IBA, IEA
CRE upregulated	GO:0040011	locomotion	ENSMUSG00000025351	Cd63	ISO
CRE upregulated	GO:0040011	locomotion	ENSMUSG00000021796	Bmpr1a	IEA
CRE upregulated	GO:0040011	locomotion	ENSMUSG00000028434	Epb41l4b	IEA
CRE upregulated	GO:0040011	locomotion	ENSMUSG00000035725	ENSMUSG00000035725	ISS, IEA
CRE upregulated	GO:0040011	locomotion	ENSMUSG00000001552	ENSMUSG00000001552	IEA
CRE upregulated	GO:0040011	locomotion	ENSMUSG00000028826	ENSMUSG00000028826	IBA
CRE upregulated	GO:0040011	locomotion	ENSMUSG00000032508	Myd88	IMP
CRE upregulated	GO:0040011	locomotion	ENSMUSG00000026864	ENSMUSG00000026864	ISS, IEA
CRE upregulated	GO:0040011	locomotion	ENSMUSG00000002633	Shh	IDA, ISO
CRE upregulated	GO:0040011	locomotion	ENSMUSG00000032462	ENSMUSG00000032462	IGI, IEA
CRE upregulated	GO:0040011	locomotion	ENSMUSG00000039671	ENSMUSG00000039671	IEA
CRE upregulated	GO:0040011	locomotion	ENSMUSG00000056050	ENSMUSG00000056050	IEA
CRE upregulated	GO:0040011	locomotion	ENSMUSG00000037411	Serpine1	IEA
CRE upregulated	GO:0040011	locomotion	ENSMUSG00000027646	ENSMUSG00000027646	ISO, IEA
CRE upregulated	GO:0040011	locomotion	ENSMUSG00000052316	ENSMUSG00000052316	IEA
CRE upregulated	GO:0040011	locomotion	ENSMUSG00000021340	ENSMUSG00000021340	IEA
CRE upregulated	GO:0040011	locomotion	ENSMUSG00000004698	ENSMUSG00000004698	IEA
CRE upregulated	GO:0040011	locomotion	ENSMUSG00000046761	ENSMUSG00000046761	ISS, IBA, IEA
CRE upregulated	GO:0040011	locomotion	ENSMUSG00000032501	Trib1	IEA
CRE upregulated	GO:0040011	locomotion	ENSMUSG00000031073	Fgf15	IBA, IEA
CRE upregulated	GO:0040011	locomotion	ENSMUSG00000036667	ENSMUSG00000036667	IEA
CRE upregulated	GO:0040011	locomotion	ENSMUSG00000015839	Nfe2l2	ISO, IEA
CRE upregulated	GO:0040011	locomotion	ENSMUSG00000000627	ENSMUSG00000000627	IBA
CRE upregulated	GO:0040011	locomotion	ENSMUSG00000053797	ENSMUSG00000053797	IEA
CRE upregulated	GO:0051174	regulation of phosphorus metabolic process	ENSMUSG00000036390	Gadd45a	IMP, IEA
CRE upregulated	GO:0051174	regulation of phosphorus metabolic process	ENSMUSG00000052684	Jun	IMP
CRE upregulated	GO:0051174	regulation of phosphorus metabolic process	ENSMUSG00000004951	Hspb1	IDA, IEA
CRE upregulated	GO:0051174	regulation of phosphorus metabolic process	ENSMUSG00000019876	Pkib	IEA
CRE upregulated	GO:0051174	regulation of phosphorus metabolic process	ENSMUSG00000025089	Gfra1	ISO, IEA
CRE upregulated	GO:0051174	regulation of phosphorus metabolic process	ENSMUSG00000020427	Igfbp3	ISO, IEA
CRE upregulated	GO:0051174	regulation of phosphorus metabolic process	ENSMUSG00000023067	Cdkn1a	IMP
CRE upregulated	GO:0051174	regulation of phosphorus metabolic process	ENSMUSG00000030681	Mvp	IEA
CRE upregulated	GO:0051174	regulation of phosphorus metabolic process	ENSMUSG00000030272	Camk1	ISS
CRE upregulated	GO:0051174	regulation of phosphorus metabolic process	ENSMUSG00000029378	Areg	IDA, ISO, IEA
CRE upregulated	GO:0051174	regulation of phosphorus metabolic process	ENSMUSG00000005087	Cd44	IEA
CRE upregulated	GO:0051174	regulation of phosphorus metabolic process	ENSMUSG00000026836	Acvr1	IEA
CRE upregulated	GO:0051174	regulation of phosphorus metabolic process	ENSMUSG00000048482	Bdnf	IMP, ISO, IEA
CRE upregulated	GO:0051174	regulation of phosphorus metabolic process	ENSMUSG00000024256	Adcyap1	ISS, ISO, IEA
CRE upregulated	GO:0051174	regulation of phosphorus metabolic process	ENSMUSG00000021070	Bdkrb2	IMP
CRE upregulated	GO:0051174	regulation of phosphorus metabolic process	ENSMUSG00000038894	Irs2	IMP
CRE upregulated	GO:0051174	regulation of phosphorus metabolic process	ENSMUSG00000027540	Ptpn1	IMP, IGI
CRE upregulated	GO:0051174	regulation of phosphorus metabolic process	ENSMUSG00000043895	S1pr2	IMP, IEA
CRE upregulated	GO:0051174	regulation of phosphorus metabolic process	ENSMUSG00000025809	Itgb1	ISO
CRE upregulated	GO:0051174	regulation of phosphorus metabolic process	ENSMUSG00000025746	Il6	ISO
CRE upregulated	GO:0051174	regulation of phosphorus metabolic process	ENSMUSG00000032231	Anxa2	ISO
CRE upregulated	GO:0051174	regulation of phosphorus metabolic process	ENSMUSG00000022607	Ptk2	ISS
CRE upregulated	GO:0051174	regulation of phosphorus metabolic process	ENSMUSG00000055994	Nod2	IMP
CRE upregulated	GO:0051174	regulation of phosphorus metabolic process	ENSMUSG00000027293	Ehd4	ISO, IEA
CRE upregulated	GO:0051174	regulation of phosphorus metabolic process	ENSMUSG00000027613	Eif6	IMP
CRE upregulated	GO:0051174	regulation of phosphorus metabolic process	ENSMUSG00000046854	Pip5kl1	IEA
CRE upregulated	GO:0051174	regulation of phosphorus metabolic process	ENSMUSG00000040435	Ppp1r15a	IDA, ISO, IEA
CRE upregulated	GO:0051174	regulation of phosphorus metabolic process	ENSMUSG00000001847	Rac1	ISS
CRE upregulated	GO:0051174	regulation of phosphorus metabolic process	ENSMUSG00000018909	Arrb1	IMP, ISS, ISO
CRE upregulated	GO:0051174	regulation of phosphorus metabolic process	ENSMUSG00000033955	Tnks1bp1	IEA
CRE upregulated	GO:0051174	regulation of phosphorus metabolic process	ENSMUSG00000057531	Dtnbp1	IMP, ISO
CRE upregulated	GO:0051174	regulation of phosphorus metabolic process	ENSMUSG00000015837	Sqstm1	ISO
CRE upregulated	GO:0051174	regulation of phosphorus metabolic process	ENSMUSG00000022346	Myc	ISO
CRE upregulated	GO:0051174	regulation of phosphorus metabolic process	ENSMUSG00000053113	Socs3	IDA, IEA
CRE upregulated	GO:0051174	regulation of phosphorus metabolic process	ENSMUSG00000027954	Efna1	IDA, IEA
CRE upregulated	GO:0051174	regulation of phosphorus metabolic process	ENSMUSG00000024789	Jak2	IDA
CRE upregulated	GO:0051174	regulation of phosphorus metabolic process	ENSMUSG00000004040	ENSMUSG00000004040	IMP, ISO
CRE upregulated	GO:0051174	regulation of phosphorus metabolic process	ENSMUSG00000109511	Nup62	IMP
CRE upregulated	GO:0051174	regulation of phosphorus metabolic process	ENSMUSG00000024190	Dusp1	ISS
CRE upregulated	GO:0051174	regulation of phosphorus metabolic process	ENSMUSG00000030223	ENSMUSG00000030223	IDA
CRE upregulated	GO:0051174	regulation of phosphorus metabolic process	ENSMUSG00000040033	ENSMUSG00000040033	IEA
CRE upregulated	GO:0051174	regulation of phosphorus metabolic process	ENSMUSG00000026078	Pdcl3	ISO, IEA
CRE upregulated	GO:0051174	regulation of phosphorus metabolic process	ENSMUSG00000028893	Sesn2	IMP, IEA
CRE upregulated	GO:0051174	regulation of phosphorus metabolic process	ENSMUSG00000024947	Men1	IEA
CRE upregulated	GO:0051174	regulation of phosphorus metabolic process	ENSMUSG00000029071	ENSMUSG00000029071	IDA, IGI
CRE upregulated	GO:0051174	regulation of phosphorus metabolic process	ENSMUSG00000036894	Rap2b	IDA, IEA
CRE upregulated	GO:0051174	regulation of phosphorus metabolic process	ENSMUSG00000032715	Trib3	IDA, ISS
CRE upregulated	GO:0051174	regulation of phosphorus metabolic process	ENSMUSG00000024777	ENSMUSG00000024777	ISO, IEA
CRE upregulated	GO:0051174	regulation of phosphorus metabolic process	ENSMUSG00000010660	Plcd1	ISO
CRE upregulated	GO:0051174	regulation of phosphorus metabolic process	ENSMUSG00000032599	ENSMUSG00000032599	IMP
CRE upregulated	GO:0051174	regulation of phosphorus metabolic process	ENSMUSG00000020349	ENSMUSG00000020349	IMP, ISO
CRE upregulated	GO:0051174	regulation of phosphorus metabolic process	ENSMUSG00000025340	Rabgef1	IMP
CRE upregulated	GO:0051174	regulation of phosphorus metabolic process	ENSMUSG00000033159	ENSMUSG00000033159	IEA
CRE upregulated	GO:0051174	regulation of phosphorus metabolic process	ENSMUSG00000004530	ENSMUSG00000004530	IEA
CRE upregulated	GO:0051174	regulation of phosphorus metabolic process	ENSMUSG00000011877	Git1	IMP
CRE upregulated	GO:0051174	regulation of phosphorus metabolic process	ENSMUSG00000000787	ENSMUSG00000000787	ISS
CRE upregulated	GO:0051174	regulation of phosphorus metabolic process	ENSMUSG00000038676	Ucn	ISO
CRE upregulated	GO:0051174	regulation of phosphorus metabolic process	ENSMUSG00000027944	Hax1	IEA
CRE upregulated	GO:0051174	regulation of phosphorus metabolic process	ENSMUSG00000019843	ENSMUSG00000019843	IMP, IGI
CRE upregulated	GO:0051174	regulation of phosphorus metabolic process	ENSMUSG00000027646	ENSMUSG00000027646	IDA, IGI, ISO, IEA
CRE upregulated	GO:0051174	regulation of phosphorus metabolic process	ENSMUSG00000032501	Trib1	ISS
CRE upregulated	GO:0051174	regulation of phosphorus metabolic process	ENSMUSG00000003119	ENSMUSG00000003119	ISS
CRE upregulated	GO:0051174	regulation of phosphorus metabolic process	ENSMUSG00000055067	ENSMUSG00000055067	IMP
CRE upregulated	GO:0051174	regulation of phosphorus metabolic process	ENSMUSG00000031073	Fgf15	IEA
CRE upregulated	GO:0051174	regulation of phosphorus metabolic process	ENSMUSG00000003541	ENSMUSG00000003541	IMP
CRE upregulated	GO:0007169	cell surface receptor protein tyrosine kinase signaling pathway	ENSMUSG00000051379	Flrt3	IMP
CRE upregulated	GO:0007169	cell surface receptor protein tyrosine kinase signaling pathway	ENSMUSG00000019647	Sema6a	IEA
CRE upregulated	GO:0007169	cell surface receptor protein tyrosine kinase signaling pathway	ENSMUSG00000046223	Plaur	IEA
CRE upregulated	GO:0007169	cell surface receptor protein tyrosine kinase signaling pathway	ENSMUSG00000004951	Hspb1	IEA
CRE upregulated	GO:0007169	cell surface receptor protein tyrosine kinase signaling pathway	ENSMUSG00000024143	Rhoq	IEA
CRE upregulated	GO:0007169	cell surface receptor protein tyrosine kinase signaling pathway	ENSMUSG00000032515	Csrnp1	IMP
CRE upregulated	GO:0007169	cell surface receptor protein tyrosine kinase signaling pathway	ENSMUSG00000025089	Gfra1	ISS, TAS, IEA
CRE upregulated	GO:0007169	cell surface receptor protein tyrosine kinase signaling pathway	ENSMUSG00000014599	Csf1	IEA
CRE upregulated	GO:0007169	cell surface receptor protein tyrosine kinase signaling pathway	ENSMUSG00000020427	Igfbp3	IGI, IBA
CRE upregulated	GO:0007169	cell surface receptor protein tyrosine kinase signaling pathway	ENSMUSG00000030681	Mvp	IEA
CRE upregulated	GO:0007169	cell surface receptor protein tyrosine kinase signaling pathway	ENSMUSG00000031074	Fgf3	IEA
CRE upregulated	GO:0007169	cell surface receptor protein tyrosine kinase signaling pathway	ENSMUSG00000029378	Areg	IGI, ISO, IBA, IEA
CRE upregulated	GO:0007169	cell surface receptor protein tyrosine kinase signaling pathway	ENSMUSG00000048482	Bdnf	IBA, IEA
CRE upregulated	GO:0007169	cell surface receptor protein tyrosine kinase signaling pathway	ENSMUSG00000018736	Ndel1	IDA
CRE upregulated	GO:0007169	cell surface receptor protein tyrosine kinase signaling pathway	ENSMUSG00000021501	Caml	IDA
CRE upregulated	GO:0007169	cell surface receptor protein tyrosine kinase signaling pathway	ENSMUSG00000038894	Irs2	IDA, IMP, ISO, IBA, IEA
CRE upregulated	GO:0007169	cell surface receptor protein tyrosine kinase signaling pathway	ENSMUSG00000027540	Ptpn1	IMP, IGI, ISO, IEA
CRE upregulated	GO:0007169	cell surface receptor protein tyrosine kinase signaling pathway	ENSMUSG00000053436	Mapk14	IEA
CRE upregulated	GO:0007169	cell surface receptor protein tyrosine kinase signaling pathway	ENSMUSG00000025809	Itgb1	IEA
CRE upregulated	GO:0007169	cell surface receptor protein tyrosine kinase signaling pathway	ENSMUSG00000022607	Ptk2	ISS, IBA
CRE upregulated	GO:0007169	cell surface receptor protein tyrosine kinase signaling pathway	ENSMUSG00000037062	Sh3glb1	ISO
CRE upregulated	GO:0007169	cell surface receptor protein tyrosine kinase signaling pathway	ENSMUSG00000027560	Dok5	IPI, ISO, IBA, IEA
CRE upregulated	GO:0007169	cell surface receptor protein tyrosine kinase signaling pathway	ENSMUSG00000059923	Grb2	IDA, IGI, ISO, IEA
CRE upregulated	GO:0007169	cell surface receptor protein tyrosine kinase signaling pathway	ENSMUSG00000031628	Casp3	ISO, IEA
CRE upregulated	GO:0007169	cell surface receptor protein tyrosine kinase signaling pathway	ENSMUSG00000001847	Rac1	IEA
CRE upregulated	GO:0007169	cell surface receptor protein tyrosine kinase signaling pathway	ENSMUSG00000054008	Ndst1	IMP
CRE upregulated	GO:0007169	cell surface receptor protein tyrosine kinase signaling pathway	ENSMUSG00000031955	Bcar1	IDA, ISS, ISO, IBA, IEA
CRE upregulated	GO:0007169	cell surface receptor protein tyrosine kinase signaling pathway	ENSMUSG00000053113	Socs3	IDA
CRE upregulated	GO:0007169	cell surface receptor protein tyrosine kinase signaling pathway	ENSMUSG00000027954	Efna1	IDA, IBA, IEA
CRE upregulated	GO:0007169	cell surface receptor protein tyrosine kinase signaling pathway	ENSMUSG00000024789	Jak2	IDA, IMP, ISS, ISO, IBA, IEA
CRE upregulated	GO:0007169	cell surface receptor protein tyrosine kinase signaling pathway	ENSMUSG00000004040	ENSMUSG00000004040	IDA, IBA, IEA
CRE upregulated	GO:0007169	cell surface receptor protein tyrosine kinase signaling pathway	ENSMUSG00000020027	Socs2	IMP, IEA
CRE upregulated	GO:0007169	cell surface receptor protein tyrosine kinase signaling pathway	ENSMUSG00000109511	Nup62	IMP
CRE upregulated	GO:0007169	cell surface receptor protein tyrosine kinase signaling pathway	ENSMUSG00000059316	Slc27a4	IEA
CRE upregulated	GO:0007169	cell surface receptor protein tyrosine kinase signaling pathway	ENSMUSG00000024927	Rela	ISO, IEA
